-1.2736449878295169,0.7730558294022529,1.1882982487833595,0.68934332541128,1.078957592419219,-1.270800832591134,-1.0433946522780804
-1.272510557794876,0.7746758232845317,1.1861584466590744,0.6858385722573357,1.07546486297009,-1.268061649638581,-1.039540589363303
-1.2714063209093112,0.7762880727169847,1.1840596745012026,0.6823494829457935,1.0720381418059788,-1.2653480815715206,-1.0357486010923629
-1.2703315441707999,0.7778924715332981,1.1820010033594393,0.6788762577391072,1.0686755269599963,-1.2626598645415779,-1.0320169929646805
-1.2692855103648426,0.7794889223442298,1.179981524254714,0.6754190813969505,1.0653751922893169,-1.2599967335743307,-1.0283441394273978
-1.268267518070483,0.781077336012144,1.1780003482183852,0.6719781240890086,1.0621353836608773,-1.2573584231396402,-1.0247284802571355
-1.2672768816123585,0.78265763115949,1.1760566062563242,0.6685535422483267,1.0589544153647963,-1.2547446676531926,-1.0211685171681029
-1.2663129309668406,0.7842297337087877,1.174149449249063,0.6651454793695037,1.055830666740141,-1.252155201916957,-1.0176628106305063
-1.2653750116292863,0.7857935764518698,1.1722780477977315,0.6617540667556896,1.0527625789987833,-1.2495897615053728,-1.0142099768844366
-1.2644624844485184,0.7873490986463131,1.1704415920242717,0.6583794242180386,1.0497486522341235,-1.2470480831032955,-1.010808685135551
-1.263574725433864,0.788896245637149,1.1686392913333057,0.6550216607309878,1.0467874426024166,-1.244529904801044,-1.0074576549199157
-1.2627111255393937,0.7904349685020939,1.1668703741420974,0.6516808750464709,1.043877559665324,-1.2420349663512822,-1.0041556536263279
-1.2618710904293973,0.7919652237186747,1.1651340875842011,0.648357156269941,1.0410176638831379,-1.2395630093919388,-1.0009014941653378
-1.2610540402286161,0.7934869728517493,1.1634296971916727,0.6450505844008548,1.0382064642488804,-1.2371137776388974,-0.9976940327749914
-1.2602594092602837,0.7950001822600361,1.1617564865600734,0.6417612308400702,1.0354427160541875,-1.2346870170517736,-0.9945321669540749
-1.2594866457746303,0.7965048228203699,1.1601137569999485,0.6384891588664234,1.0327252187785323,-1.2322824759757314,-0.9914148335143275
-1.2587352116701551,0.7980008696684983,1.1585008271779678,0.6352344240845833,1.0300528140939473,-1.229899905261966,-0.9883410067437248
-1.258004582209659,0.7994883019553202,1.156917032750494,0.6319970748461207,1.0274243839779547,-1.2275390583691939,-0.9853096966735188
-1.2572942457327658,0.80096710261755,1.1553617259919695,0.6287771526455895,1.0248388489279303,-1.2251996914482384,-0.9823199474422579
-1.2566037033664204,0.8024372581618621,1.1538342754201834,0.6255746924932825,1.0222951662706,-1.2228815634115697,-0.9793708357505077
-1.2559324687346463,0.8038987584616435,1.1523340654201975,0.6223897232662018,1.0197923285608033,-1.2205844359894655,-0.9764614694004428
-1.255280067668667,0.8053515965655405,1.1508604958684556,0.6192222680386741,1.0173293620640664,-1.218308073774273,-0.9735909859149076
-1.2546460379183304,0.8067957685170467,1.1494129817583836,0.6160723443939335,1.0149053253179008,-1.216052244254102,-0.9707585512309233
